"_type","drive_type","engine_capacity","fuel_type","id","make","manufacturer_marketing_year","model","n_cylinders","odometer","price","title","transmission","url","year"
"DealFinderItem","2WD","1.6","Petrol","Nissan-JUKE-2015/OAG-AD-16212811","Nissan","null","JUKE ST F15 Series 2","4","52162","17950","2015 Nissan JUKE ST F15 Series 2 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-JUKE-2015/OAG-AD-16212811/?Cr=297","2015"
"DealFinderItem","AWD","1.6","Petrol","Nissan-JUKE-2014/OAG-AD-16017432","Nissan","null","JUKE Ti-S F15","4","52168","19990","2014 Nissan JUKE Ti-S F15 Auto AWD","Auto","carsales.com.au/dealer/details/Nissan-JUKE-2014/OAG-AD-16017432/?Cr=298","2014"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16185301","Mitsubishi","null","ASX LS XB","4","52236","19888","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16185301/?Cr=299","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16058321","Mitsubishi","null","ASX LS XC","4","52272","19990","2016 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16058321/?Cr=300","2016"
"DealFinderItem","2WD","2.0","Petrol","Nissan-Dualis-2013/OAG-AD-16065843","Nissan","null","Dualis ST J10 Series 4","4","52452","14990","2013 Nissan Dualis ST J10 Series 4 Auto 2WD","Auto","carsales.com.au/dealer/details/Nissan-Dualis-2013/OAG-AD-16065843/?Cr=301","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-16186420","Mitsubishi","null","ASX XLS XC","4","52668","19990","2016 Mitsubishi ASX XLS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-16186420/?Cr=302","2016"
"DealFinderItem","null","2.0","Petrol","Nissan-QASHQAI-2016/OAG-AD-15794598","Nissan","null","QASHQAI ST J11","4","52691","18490","2016 Nissan QASHQAI ST J11 Auto","Auto","carsales.com.au/dealer/details/Nissan-QASHQAI-2016/OAG-AD-15794598/?Cr=303","2016"
"DealFinderItem","2WD","2.0","Petrol","null","Nissan","null","X-Trail ST T32","4","53000","19000","2016 Nissan X-Trail ST T32 Manual 2WD","Manual","carsales.com.au/private/details/Nissan-X-Trail-2016/SSE-AD-5499010/?Cr=304","2016"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","53000","14999","2013 Jeep Compass Sport Auto","Auto","carsales.com.au/private/details/Jeep-Compass-2013/SSE-AD-5555609/?Cr=305","2013"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Sport","4","53000","18000","2015 Jeep Patriot Sport Auto 4x2","Auto","carsales.com.au/private/details/Jeep-Patriot-2015/SSE-AD-5122964/?Cr=306","2015"
"DealFinderItem","2WD","1.6","Petrol","Ford-Kuga-2014/OAG-AD-16177552","Ford","null","Kuga Ambiente TF","4","53010","14990","2014 Ford Kuga Ambiente TF Manual 2WD","Manual","carsales.com.au/dealer/details/Ford-Kuga-2014/OAG-AD-16177552/?Cr=307","2014"
"DealFinderItem","null","2.0","Petrol","Nissan-QASHQAI-2015/OAG-AD-16140802","Nissan","null","QASHQAI ST J11","4","53065","19871","2015 Nissan QASHQAI ST J11 Auto","Auto","carsales.com.au/dealer/details/Nissan-QASHQAI-2015/OAG-AD-16140802/?Cr=308","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15994960","Mitsubishi","null","ASX LS XB","4","53135","17990","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15994960/?Cr=309","2016"
"DealFinderItem","2WD","1.6","Petrol","Suzuki-Vitara-2015/OAG-AD-16085099","Suzuki","null","Vitara RT-S","4","53207","19990","2015 Suzuki Vitara RT-S Auto 2WD","Auto","carsales.com.au/dealer/details/Suzuki-Vitara-2015/OAG-AD-16085099/?Cr=310","2015"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15783884","Mitsubishi","null","ASX LS XB","4","53252","16888","2016 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15783884/?Cr=311","2016"
"DealFinderItem","null","2.0","Petrol","Jeep-Patriot-2014/OAG-AD-16133651","Jeep","null","Patriot Sport","4","53304","13988","2014 Jeep Patriot Sport Auto 4x2","Auto","carsales.com.au/dealer/details/Jeep-Patriot-2014/OAG-AD-16133651/?Cr=312","2014"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2014/OAG-AD-16201149","Hyundai","null","ix35 SE","4","53500","17990","2014 Hyundai ix35 SE Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2014/OAG-AD-16201149/?Cr=313","2014"
"DealFinderItem","2WD","1.6","Petrol","Nissan-JUKE-2013/OAG-AD-16163339","Nissan","null","JUKE ST F15","4","53670","14895","2013 Nissan JUKE ST F15 Manual 2WD","Manual","carsales.com.au/dealer/details/Nissan-JUKE-2013/OAG-AD-16163339/?Cr=314","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2017/OAG-AD-16186422","Mitsubishi","null","ASX LS XC","4","53714","19990","2017 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2017/OAG-AD-16186422/?Cr=315","2017"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Sport","4","53765","13499","2014 Jeep Patriot Sport Manual 4x2","Manual","carsales.com.au/private/details/Jeep-Patriot-2014/SSE-AD-5296845/?Cr=316","2014"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2014/OAG-AD-16144634","Hyundai","null","ix35 SE","4","53864","18870","2014 Hyundai ix35 SE Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2014/OAG-AD-16144634/?Cr=317","2014"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2016/OAG-AD-15969055","Mitsubishi","null","ASX LS XC","4","53899","18888","2016 Mitsubishi ASX LS XC Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2016/OAG-AD-15969055/?Cr=318","2016"
"DealFinderItem","AWD","2.0","Petrol","Subaru-XV-2013/OAG-AD-16137715","Subaru","null","XV 2.0i G4X","4","53969","17990","2013 Subaru XV 2.0i G4X Manual AWD","Manual","carsales.com.au/dealer/details/Subaru-XV-2013/OAG-AD-16137715/?Cr=319","2013"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Patriot Sport","4","54000","14900","2015 Jeep Patriot Sport Manual 4x2","Manual","carsales.com.au/private/details/Jeep-Patriot-2015/SSE-AD-5347423/?Cr=320","2015"
"DealFinderItem","null","2.0","Petrol","null","Jeep","null","Compass Sport","4","54050","17500","2013 Jeep Compass Sport Auto","Auto","carsales.com.au/private/details/Jeep-Compass-2013/SSE-AD-5547558/?Cr=321","2013"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2015/OAG-AD-16103647","Hyundai","null","ix35 Active","4","54066","18490","2015 Hyundai ix35 Active Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2015/OAG-AD-16103647/?Cr=322","2015"
"DealFinderItem","null","2.0","Petrol","Kia-Sportage-2013/OAG-AD-15931205","Kia","null","Sportage Si","4","54354","17990","2013 Kia Sportage Si Auto","Auto","carsales.com.au/dealer/details/Kia-Sportage-2013/OAG-AD-15931205/?Cr=323","2013"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2013/OAG-AD-16112271","Hyundai","null","ix35 SE","4","54363","19990","2013 Hyundai ix35 SE Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2013/OAG-AD-16112271/?Cr=324","2013"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-Outlander-2016/OAG-AD-16130592","Mitsubishi","null","Outlander LS ZK","4","54417","19985","2016 Mitsubishi Outlander LS ZK Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-Outlander-2016/OAG-AD-16130592/?Cr=325","2016"
"DealFinderItem","2WD","2.0","Petrol","Mitsubishi-ASX-2014/OAG-AD-16138157","Mitsubishi","null","ASX LS XB","4","54452","16488","2014 Mitsubishi ASX LS XB Auto 2WD","Auto","carsales.com.au/dealer/details/Mitsubishi-ASX-2014/OAG-AD-16138157/?Cr=326","2014"
"DealFinderItem","AWD","2.0","Petrol","Ford-Kuga-2015/OAG-AD-15946559","Ford","null","Kuga Trend TF MkII","4","54453","18990","2015 Ford Kuga Trend TF MkII Auto AWD","Auto","carsales.com.au/dealer/details/Ford-Kuga-2015/OAG-AD-15946559/?Cr=327","2015"
"DealFinderItem","AWD","1.6","Petrol","Ford-Kuga-2013/OAG-AD-15994572","Ford","null","Kuga Trend TF","4","54489","18995","2013 Ford Kuga Trend TF Auto AWD","Auto","carsales.com.au/dealer/details/Ford-Kuga-2013/OAG-AD-15994572/?Cr=328","2013"
"DealFinderItem","null","2.0","Petrol","Volkswagen-Tiguan-2013/OAG-AD-16069098","Volkswagen","null","Tiguan 132TSI Pacific 5N","4","54568","19199","2013 Volkswagen Tiguan 132TSI Pacific 5N Auto 4MOTION","Auto","carsales.com.au/dealer/details/Volkswagen-Tiguan-2013/OAG-AD-16069098/?Cr=329","2013"
"DealFinderItem","null","2.0","Petrol","Honda-CR-V-2014/OAG-AD-15849745","Honda","null","CR-V VTi","4","54637","19990","2014 Honda CR-V VTi Manual","Manual","carsales.com.au/dealer/details/Honda-CR-V-2014/OAG-AD-15849745/?Cr=330","2014"
"DealFinderItem","null","2.0","Petrol","Mazda-CX-3-2016/OAG-AD-16079951","Mazda","null","CX-3 Neo DK","4","54857","18990","2016 Mazda CX-3 Neo DK Auto","Auto","carsales.com.au/dealer/details/Mazda-CX-3-2016/OAG-AD-16079951/?Cr=331","2016"
"DealFinderItem","null","2.0","Petrol","Hyundai-ix35-2013/OAG-AD-15850450","Hyundai","null","ix35 SE","4","54882","18990","2013 Hyundai ix35 SE Auto","Auto","carsales.com.au/dealer/details/Hyundai-ix35-2013/OAG-AD-15850450/?Cr=332","2013"
"DealFinderItem","2WD","2.0","Petrol","null","Mitsubishi","null","Outlander LS ZK","4","54900","19500","2015 Mitsubishi Outlander LS ZK Manual 2WD","Manual","carsales.com.au/private/details/Mitsubishi-Outlander-2015/SSE-AD-5552382/?Cr=333","2015"
"DealFinderItem","2WD","1.6","Petrol","null","Nissan","null","JUKE ST F15 Series 2","4","55000","17000","2015 Nissan JUKE ST F15 Series 2 Auto 2WD","Auto","carsales.com.au/private/details/Nissan-JUKE-2015/SSE-AD-5520307/?Cr=334","2015"
"DealFinderItem","null","1.6","Diesel","Peugeot-2008-2013/OAG-AD-16057818","Peugeot","null","2008 Outdoor","4","55084","16990","2013 Peugeot 2008 Outdoor Manual","Manual","carsales.com.au/dealer/details/Peugeot-2008-2013/OAG-AD-16057818/?Cr=335","2013"
